filename,Descriptors__MaxAbsEStateIndex,Descriptors__MinAbsEStateIndex,Descriptors__MinEStateIndex,Descriptors__qed,Descriptors__SPS,Descriptors__MaxPartialCharge,Descriptors__MinPartialCharge,Descriptors__BCUT2D_MWHI,Descriptors__BCUT2D_LOGPLOW,Descriptors__BCUT2D_MRLOW,Descriptors__AvgIpc,Descriptors__BalabanJ,Descriptors__BertzCT,Descriptors__Chi4v,Descriptors__Ipc,Descriptors__Kappa2,Descriptors__PEOE_VSA6,Descriptors__PEOE_VSA7,Descriptors__PEOE_VSA9,Descriptors__SMR_VSA10,Descriptors__SMR_VSA2,Descriptors__SMR_VSA6,Descriptors__SMR_VSA7,Descriptors__SlogP_VSA1,Descriptors__SlogP_VSA12,Descriptors__SlogP_VSA3,Descriptors__SlogP_VSA6,Descriptors__EState_VSA10,Descriptors__EState_VSA8,Descriptors__VSA_EState10,Descriptors__VSA_EState5,Descriptors__VSA_EState6,Descriptors__VSA_EState8,Descriptors__FractionCSP3,Descriptors__NHOHCount,Descriptors__fr_Al_COO,Descriptors__fr_C_O_noCOO,Descriptors3D__Eccentricity,Descriptors3D__InertialShapeFactor,Descriptors3D__NPR2,Descriptors3D__PMI1,Descriptors3D__PMI2,Descriptors3D__SpherocityIndex
FeAc2,10.5791062,1.033287037,-2.965882818,0.381189773,20.88888889,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.281403753,805.165412,4.349270112,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-1.033287037,-3.137329932,0.0,-5.931765637,0.5,0,2,2,0.995012778,0.010946245,0.908454783,82.9923682,755.8563459,0.057076701
FeOA2,13.2277039,2.493002737,-5.338346992,0.045737983,46.73170732,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,1.407245584,2.33e+29,35.13727599,77.43303325,12.7458498,0.0,11.93861058,0.0,0.0,24.20828698,7.638379114,0.0,25.20537137,24.20828698,9.589074368,7.638379114,-2.493002737,-6.067566101,-11.14657682,-8.461045708,0.833333333,0,2,2,0.986452612,6.93e-05,0.866613234,12513.55927,66105.75693,0.04647621
FeOA3,14.53744141,3.008923967,-6.486067046,0.034658831,47.40983607,0.0,0.0,0.0,0.0,0.0,0.678495076,9.929108601,22356.60814,2.532974005,2.69e+55,50.7907785,116.1495499,19.1187747,0.0,17.90791586,0.0,0.0,36.31243048,11.45756867,0.0,29.27371798,36.31243048,14.38361155,11.45756867,-6.486067046,-11.70895046,-18.195612,-13.1271191,0.833333333,0,3,3,0.875574787,9e-06,0.600904108,66742.76229,83020.99994,0.112836132
FeSA2,13.286411,2.570359877,-5.570908986,0.055382801,48.29268293,0.0,0.0,0.0,0.0,0.0,0.67928869,7.75069023,10698.96759,1.407245584,4.94e+32,35.65476567,90.17888305,0.0,0.0,11.93861058,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-2.570359877,-6.225168355,0.0,-8.592743291,0.944444444,0,2,2,0.986121284,6.24e-05,0.843068584,13508.85168,68596.79193,0.017482034
Ga(S2CNEt2)3,8.197274713,0.08707294,-4.924810091,0.304171995,35.28,0.0,0.0,0.0,0.0,0.0,2.829464009,8.121766549,17333.1905,29.3166272,8653234200.0,15.29890985,0.0,0.0,0.0,91.23670529,0.0,38.98115811,0.0,0.0,36.65362033,29.0908565,0.0,0.0,0.0,10.41306784,0.0,0.0,-47.41977814,0.8,0,0,0,0.78575152,0.000154481,0.644323553,4170.881286,4344.72654,0.353613733
Ga(acac)3,12.14128324,1.906698397,-5.944905045,0.41043115,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,2.643622436,101524842.2,10.06974485,0.0,0.0,0.0,34.66149251,0.0,0.0,35.43370985,0.0,0.0,24.97121536,35.43370985,14.38361155,0.0,-5.944905045,-12.23267978,-5.761163234,-22.39240304,0.4,0,0,3,0.675538625,0.000397016,0.754472716,1900.357051,1944.554063,0.639499961
Gd(OPr)3,7.84510393,3.929704743,-5.928688272,0.759859316,44.53846154,0.0,0.0,0.0,0.0,0.0,2.472280323,7.055398016,16355.38699,1.638763825,1364540.513,7.490305315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.52390054,0.0,0.0,3.52390054,-5.928688272,0.0,0.0,-23.57822846,1.0,0,0,0,0.871064264,0.000479939,0.559674548,1166.135943,1328.781994,0.090726397
Gd(acac)3,12.13999723,1.91184243,-5.787096088,0.456885152,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,2.349520452,101524842.2,10.6425614,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,17.90751209,35.43370985,14.38361155,0.0,-5.787096088,-12.25366743,-5.769843789,-22.40494162,0.4,0,0,3,0.69227655,0.000303322,0.725340279,2391.318476,2403.605834,0.616042832
GdAc3,11.13274943,1.927196187,-4.752924383,0.456447334,22.38461538,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,1.518476319,15135.93964,6.228274767,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,3.52390054,0.0,14.38361155,0.0,14.38361155,3.52390054,-4.752924383,-5.781588561,0.0,-9.918560799,0.5,0,3,3,0.821439715,0.000653332,0.585912569,896.8074683,921.3660254,0.116387066
GdOA3,14.56058956,3.006351951,-7.965002557,0.044990392,47.26229508,0.0,0.0,0.0,0.0,0.0,0.678495076,9.929108601,22356.60814,3.385482946,2.69e+55,51.58780333,116.1495499,19.1187747,0.0,17.90791586,0.0,0.0,36.31243048,3.52390054,0.0,14.38361155,36.31243048,14.38361155,3.52390054,-7.965002557,-11.58549367,-18.17871321,-13.12434132,0.833333333,0,3,3,0.871006149,8.59e-06,0.604178224,70348.44574,86516.20567,0.117148753
Ge[N(SiMe3)2]2,8.337500079,1.066527778,-7.770328641,0.584272605,51.47368421,0.0,0.0,0.0,0.0,0.0,2.666381697,10.94499744,8463.723345,17.75528227,3724668166.0,6.213869422,0.0,0.0,0.0,48.8183263,0.0,0.0,6.376272534,0.0,0.0,0.0,0.0,0.0,0.0,-6.345308642,0.0,0.0,-58.0625463,1.0,0,0,0,0.870841145,0.000605966,0.952231433,1571.428315,3044.083341,0.656462854
H2PtCl6,6.658822016,0.647762346,-5.29218107,0.573302389,26.85714286,0.0,0.0,0.0,0.0,0.0,1.666056342,4.641453506,8336.91535,0.0,39.98535221,1.531123379,0.0,0.0,0.0,56.34072192,2.345396312,0.0,0.0,0.0,56.34072192,7.311749925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.590033359,0.001219211,0.936070978,767.7678409,890.146154,0.605174643
HAuCl4,6.396604938,1.009259259,-2.979938272,0.0,19.2,0.0,0.0,0.0,0.0,0.0,1.351644115,3.168489873,1865.182981,0.0,12.16479704,2.270003839,0.0,0.0,0.0,9.105415883,1.172698156,0.0,0.0,27.56840463,9.105415883,12.80439254,0.0,0.0,0.0,-2.979938272,0.0,0.0,0.0,0.0,0,0,0,0.907742031,0.001591368,0.580473699,364.7638771,504.6991817,3.89e-06
HBr,5.5625,2.1875,2.1875,0.399655785,7.0,0.113602333,-0.113602333,79.904,0.8456,8.927,1.0,1.0,2.0,0.0,2.0,0.563333333,0.0,0.0,0.0,16.84889979,0.957889325,0.0,0.0,0.0,16.84889979,0.0,0.0,0.0,16.84889979,2.1875,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,2.49e-31,2.058992124,0.0
HCl,5.222222222,3.888888889,3.888888889,0.365164324,7.0,0.146589067,-0.146589067,35.453,0.6895,5.853,1.0,1.0,2.0,0.0,2.0,1.738275862,0.0,0.0,0.0,12.32298083,1.172698156,0.0,0.0,0.0,12.32298083,0.0,0.0,0.0,12.32298083,3.888888889,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,1.12e-31,1.62851132,0.0
HI,5.72,1.4,1.4,0.419126524,7.0,0.107464557,-0.107464557,126.904,0.8857,14.02,1.0,1.0,2.0,0.0,2.0,0.099863014,0.0,0.0,0.0,23.77848602,0.593790356,0.0,0.0,0.0,23.77848602,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0,0,0,1.0,0.0,1.0,4.4499999999999995e-24,2.68909611,-1.49e-23
HgAc2,10.63466175,1.469899534,-2.99970679,0.46414292,21.33333333,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,1.197790274,805.165412,4.725683959,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,5.288627593,0.0,35.0767127,0.0,9.589074368,5.288627593,-2.99970679,-2.939799068,0.0,-5.820654526,0.5,0,2,2,0.996719219,0.011479507,0.995796071,86.74554585,1067.260587,0.08019007
Ho(acac)3,12.13691081,1.924188109,-5.408354592,0.345837771,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,2.049212193,101524842.2,10.58828683,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,18.7174275,35.43370985,14.38361155,0.0,-5.408354592,-12.30403781,-5.790677123,-22.43503421,0.4,0,0,3,0.719804021,0.000309584,0.7400877,2390.586342,2548.691035,0.600696426
In(S2CNEt2)3,8.199774713,0.06457294,-5.245721315,0.363175683,35.28,0.0,0.0,0.0,0.0,0.0,2.829464009,8.121766549,17333.1905,37.58412601,8653234200.0,15.50569768,0.0,0.0,0.0,92.45536834,0.0,38.98115811,0.0,0.0,36.65362033,25.75696278,0.0,0.0,0.0,10.10903161,0.0,0.0,-47.38317814,0.8,0,0,0,0.786578717,0.000140651,0.631921161,4492.826686,4597.826969,0.33668672
In(acac)3,12.14378324,1.896698397,-6.251685658,0.496087326,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,3.322884762,101524842.2,10.26366039,0.0,0.0,0.0,40.09637374,0.0,0.0,35.43370985,0.0,0.0,22.94682354,35.43370985,14.38361155,0.0,-6.251685658,-12.19187978,-5.744288234,-22.36802804,0.4,0,0,3,0.688097546,0.000353497,0.744100866,2104.968278,2158.585227,0.618422308
InAc3,11.14126795,1.912052154,-5.137052778,0.454533929,21.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,2.24293817,15135.93964,5.845840852,0.0,0.0,0.0,40.65455476,0.0,0.0,0.0,8.563211987,0.0,14.38361155,0.0,14.38361155,8.563211987,-5.137052778,-5.736156463,0.0,-9.893005244,0.5,0,3,3,0.824072211,0.000713639,0.578117896,810.0980909,826.7339767,0.11328947
InMA3,14.36705562,3.773901277,-8.366154027,0.05923012,46.71428571,0.0,0.0,0.0,0.0,0.0,0.679862908,9.596776524,20812.95668,3.92645834,4.669999999999999e+41,40.05668611,58.79322576,0.0,0.0,40.65455476,0.0,0.0,0.0,8.563211987,0.0,14.38361155,0.0,14.38361155,8.563211987,-8.366154027,-11.32170383,0.0,-13.22123363,0.928571429,0,3,3,0.850922459,1.98e-05,0.686778568,34659.12589,45314.17911,0.202380586
InOA3,14.56910808,3.005405449,-8.509250824,0.045008941,46.96721311,0.0,0.0,0.0,0.0,0.0,0.678495076,9.929108601,22356.60814,4.30145834,2.69e+55,51.1378442,116.1495499,19.1187747,0.0,40.65455476,0.0,0.0,36.31243048,8.563211987,0.0,14.38361155,36.31243048,14.38361155,8.563211987,-8.509250824,-11.54006157,-18.17249446,-13.1233191,0.833333333,0,3,3,0.870590109,8.62e-06,0.603151486,69931.03989,85728.12705,0.117831782
InSA3,14.64849427,3.952718603,-8.664128579,0.05694908,48.54098361,0.0,0.0,0.0,0.0,0.0,0.673012529,10.0622803,22428.68962,4.30145834,3.38e+59,51.91001437,135.2683246,0.0,0.0,40.65455476,0.0,0.0,0.0,8.563211987,0.0,14.38361155,0.0,14.38361155,8.563211987,-8.664128579,-11.85815581,0.0,-13.34086874,0.944444444,0,3,3,0.854440075,9.95e-06,0.681399834,68504.66848,89845.19975,0.190836822
InTFA,11.78591127,3.106527778,-6.217052778,0.380553354,12.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,3.587570355,15135.93964,6.823043702,0.0,0.0,0.0,40.65455476,0.0,0.0,0.0,8.563211987,0.0,14.38361155,0.0,53.89734698,8.563211987,-6.217052778,-9.838197279,0.0,0.0,0.5,0,3,3,0.838968762,0.000202037,0.549622943,2720.410193,2747.622126,0.130175628
In[N(SiMe3)2]3,11.35639074,2.159166667,-11.35639074,0.273449458,52.07142857,0.0,0.0,0.0,0.0,0.0,2.965430869,14.93690548,18886.54864,48.62027662,138225000000000.0,9.125244395,0.0,0.0,0.0,71.71348477,0.0,0.0,6.656180985,0.0,0.0,0.0,0.0,0.0,0.0,-11.35639074,0.0,0.0,-105.7738889,1.0,0,0,0,0.685299253,0.00017225,0.740233192,4297.445996,4368.090036,0.655690396
KAc,10.09548611,0.168171296,-2.555555556,0.282094122,18.4,0.0,0.0,0.0,0.0,0.0,1.620335266,3.823378455,1399.239853,0.0,35.64737585,3.302197711,0.0,0.0,0.0,5.969305288,0.0,0.0,0.0,49.37767344,0.0,4.794537184,0.0,4.794537184,-0.261569035,-0.168171296,-1.085648148,0.0,-2.555555556,0.5,0,1,1,0.98874593,0.019430051,0.861014416,44.31354271,255.0365519,0.176150449
La(OPr)3,7.856678005,3.918130669,-6.551990741,0.766574466,43.15384615,0.0,0.0,0.0,0.0,0.0,2.472280323,7.055398016,16355.38699,2.626983378,1364540.513,7.377412303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113610046,0.0,0.0,5.113610046,-6.551990741,0.0,0.0,-23.50878401,1.0,0,0,0,0.868790221,0.000469744,0.563236941,1199.030557,1363.82298,0.089638114
La(acac)3,12.14514126,1.891266298,-6.418331916,0.474272726,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,3.57980337,101524842.2,10.53406033,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,19.4972216,35.43370985,14.38361155,0.0,-6.418331916,-12.16971682,-5.735121567,-22.3547873,0.4,0,0,3,0.710519758,0.000292855,0.7183744,2453.003716,2504.23766,0.591419146
LaAc3,11.14432351,1.906620055,-5.274837963,0.460454644,21.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,2.434159205,15135.93964,6.118595004,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,5.113610046,0.0,14.38361155,0.0,14.38361155,5.113610046,-5.274837963,-5.719860166,0.0,-9.883838577,0.5,0,3,3,0.826339892,0.000627522,0.585941102,933.7374126,971.4889992,0.11231177
LaTFA,11.78786683,3.11875,-6.354837963,0.374485635,12.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,3.893427613,15135.93964,7.034308157,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,5.113610046,0.0,14.38361155,0.0,53.89734698,5.113610046,-6.354837963,-9.821900983,0.0,0.0,0.5,0,3,3,0.840900752,0.00017965,0.547709933,3048.762542,3085.495848,0.124121512
LiN(SiMe3)2,7.676867284,0.222222222,-6.153395062,0.512072141,48.7,0.0,0.0,0.0,0.0,0.0,2.140502205,7.830430023,2129.388712,2.264018827,84387.15893,3.158553127,0.0,0.0,0.0,16.47092175,0.0,0.0,3.044745428,17.94822122,0.0,0.0,0.0,0.0,0.0,0.411373457,0.0,0.0,-23.17708333,1.0,0,0,0,0.905838271,0.002705835,0.957594318,353.8996868,799.9843749,0.624232766
MABr,6.710069444,1.743055556,-2.690972222,0.460528559,41.0,2.139826893,-0.603786148,79.90400003,-2.404366573,-0.324897191,1.636452798,4.144726367,95.72120768,0.0,49.09358393,26.13421488,0.0,0.0,4.112275669,16.84889979,0.943093339,6.9758269,0.0,5.712741725,16.84889979,0.0,0.0,0.0,16.84889979,2.493888889,0.0,0.0,-2.690972222,1.0,3,0,0,0.996953427,0.045757648,0.944384069,20.63882472,249.887101,0.361588069
MACl,6.625,1.461805556,-2.776041667,0.410302213,41.0,2.170903518,-0.603786148,35.45300009,-2.404366577,-0.324897213,1.636452798,4.144726367,95.72120768,0.0,49.09358393,56.25,0.0,0.0,4.112275669,12.32298083,1.15790217,6.9758269,0.0,5.712741725,12.32298083,0.0,0.0,0.0,0.0,4.765054012,0.0,0.0,-2.776041667,1.0,3,0,0,0.994909718,0.046805409,0.929127189,19.85085063,183.0297796,0.354470691
MAI,6.749444444,1.442663889,-2.651597222,0.487844824,41.0,2.135199843,-0.603786148,126.904,-2.404366572,-0.324897175,1.636452798,4.144726367,95.72120768,0.0,49.09358393,16.13717496,0.0,0.0,4.112275669,23.77848602,0.57899437,6.9758269,0.0,5.712741725,23.77848602,0.0,0.0,0.0,0.0,1.442663889,0.0,0.0,-2.651597222,1.0,3,0,0,0.997874538,0.044742745,0.953039315,21.30042121,311.5216285,0.350640532
MgTFA,11.73953527,1.72957609,-4.87603588,0.376692681,18.53333333,1.380286687,-0.249512826,0.0,0.0,0.0,1.70846366,2.094988049,32501.96334,3.327097728,732.93091,2.693718736,0.0,0.0,0.0,31.23228872,0.0,0.0,0.0,6.340028696,0.0,5.716048275,0.0,26.34249029,12.05607697,-4.724876543,-3.459152179,0.0,0.0,0.5,0,2,2,0.996128919,0.003680432,0.975118302,264.9466631,2939.038782,0.082885185
Mn(S2CNEt2)2,7.868093375,0.265217309,-3.630182981,0.435444557,33.64705882,0.0,0.0,0.0,0.0,0.0,2.562229128,6.232213247,7532.901222,5.949922131,6121124.392,10.87952623,0.0,0.0,0.0,53.43685295,0.0,25.98743874,0.0,0.0,24.43574689,33.07534679,0.0,0.0,0.0,8.878806059,0.0,0.0,-28.83636123,0.8,0,0,0,0.989114985,0.001316637,0.909829298,691.0254207,4272.769637,0.147771945
Mn(S2CNEt2)2(Phen),9.126710483,0.182317649,-5.66254606,0.334082009,35.09677419,0.0,0.0,0.0,0.0,0.0,3.284796513,2.301828088,10273.93792,15.9313721,365470000000.0,9.493733747,0.0,0.0,0.0,76.91576899,0.0,33.81992456,46.97829392,18.26978577,24.43574689,31.39948015,36.54099397,0.0,0.0,5.208961693,0.0,-5.801304481,-32.12010997,0.363636364,0,0,0,0.838655283,0.000224779,0.807104676,3590.665289,5320.803925,0.415434722
Mn(acac)2,11.60517866,1.41926355,-3.355625885,0.435608674,30.4,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,0.689945043,304534.8519,7.260046078,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,32.84375048,23.62247324,9.589074368,7.638379114,-1.705914588,-6.561911779,-3.072008115,-13.32753712,0.4,0,0,2,0.954789531,0.001167094,0.708909872,607.4145744,1448.460721,0.042475648
Mn(acac)3,12.13202398,1.941221078,-4.808680556,0.418440976,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,1.521913641,101524842.2,9.973035328,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,40.73128665,35.43370985,14.38361155,0.0,-4.808680556,-12.38379089,-5.823663234,-22.48268081,0.4,0,0,3,0.661541993,0.000410888,0.760430419,1850.698656,1876.666638,0.664995283
MnAc2,10.5869187,1.309814815,-2.958070318,0.380319511,20.44444444,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.300833266,805.165412,4.349270112,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-1.309814815,-3.109552154,0.0,-5.916140637,0.5,0,2,2,0.995314651,0.011738696,0.998715786,85.07893422,878.794375,0.094183349
MnFA2,9.624971419,0.908564815,-1.28125,0.302056463,10.28571429,0.0,0.0,0.0,0.0,0.0,1.628673776,3.102825942,6485.313159,0.170967645,65.14695103,5.459480519,0.0,0.0,0.0,12.89654501,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-0.908564815,0.0,0.0,0.0,0.0,0,0,2,0.981932313,0.012563388,0.993439074,79.07414055,415.1260878,0.130283749
MnOA(OH),12.15258445,1.680242725,-4.930130062,0.241185076,44.36363636,0.0,0.0,0.0,0.0,0.0,3.001685928,7.668775766,8840.877092,0.68600739,18220113520.0,18.73781426,38.71651662,6.372924901,0.0,5.969305288,0.0,0.0,12.10414349,3.819189557,0.0,20.41083419,12.10414349,4.794537184,8.010324351,-1.680242725,-2.343054836,-5.132177528,-4.096626818,0.833333333,1,1,1,0.998051782,0.000746463,0.949860408,1272.48164,19372.65831,0.047132102
MnOA2,13.2355164,2.774812129,-5.335795972,0.045789308,46.63414634,0.0,0.0,0.0,0.0,0.0,0.702995813,7.64601741,10653.82631,1.436947591,2.33e+29,35.13727599,77.43303325,12.7458498,0.0,11.93861058,0.0,0.0,24.20828698,7.638379114,0.0,25.20537137,24.20828698,9.589074368,7.638379114,-2.867429894,-6.039788323,-11.14277459,-8.460420708,0.833333333,0,2,2,0.986693661,7.01e-05,0.871653975,12437.81891,66679.69487,0.050862316
MnSA2,13.2942235,2.948002435,-5.569658986,0.055443022,48.19512195,0.0,0.0,0.0,0.0,0.0,0.67928869,7.75069023,10698.96759,1.436947591,4.94e+32,35.65476567,90.17888305,0.0,0.0,11.93861058,0.0,0.0,0.0,7.638379114,0.0,25.20537137,0.0,9.589074368,7.638379114,-2.948002435,-6.197390577,0.0,-8.592118291,0.944444444,0,2,2,0.986214605,6.26e-05,0.843387055,13470.15743,68655.74797,0.017180432
NBS,10.89611111,0.284722222,-2.784143519,0.398384191,40.375,0.239405432,-0.273506019,79.9191795,-2.157033017,-0.13080156,2.053738711,3.236951883,239.7834751,0.474640248,316.2757615,1.853879863,0.0,0.0,16.14720974,27.9615692,0.0,0.0,0.0,0.0,16.14720974,9.589074368,0.0,9.589074368,16.14720974,2.474490741,-2.421296296,0.0,0.0,0.5,0,0,2,0.936335037,0.002866965,0.658524614,229.6940078,430.8054423,0.196594767
NH2Et2[Eu(S2CNEt2)4],11.59740092,1.398597364,-11.59740092,0.258595451,40.60526316,0.0,0.0,0.0,0.0,0.0,3.179254794,13.03800461,54696.65795,64.06718156,7720920000000000.0,20.45914424,0.0,0.0,0.0,81.99488086,0.0,64.96859684,0.0,-0.168436218,48.87149377,15.84125075,0.0,8.306718381,0.0,9.613640464,0.0,0.0,-101.7725162,0.833333333,2,0,0,0.650625601,0.000100362,0.906631265,9033.611088,10785.05225,0.770706133
NMF,9.835486111,0.368055556,-2.806712963,0.399916757,26.5,0.206363899,-0.36175235,16.13824179,-1.975599813,-0.108629497,1.61517131,4.040215641,118.6166274,0.0,50.07031062,2.47,0.0,0.0,0.0,6.386146945,0.0,6.9758269,0.0,5.309813353,0.0,4.794537184,0.0,4.794537184,0.0,0.0,0.0,0.0,-2.806712963,0.5,1,0,1,0.995827891,0.081796602,0.934582579,11.42568958,117.0201668,0.19023949
Na(S2CNEt2),7.558973765,0.034722222,-3.243109568,0.272930529,31.77777778,0.0,0.0,0.0,0.0,0.0,2.124592308,5.952570114,1748.047414,1.123395965,3618.180701,5.983103027,0.0,0.0,0.0,24.42191459,0.0,12.99371937,0.0,26.35267995,12.21787344,7.883507059,0.0,0.0,0.0,5.099147455,0.0,0.0,-12.93186728,0.8,0,0,0,0.916063519,0.001916762,0.695888841,363.0543588,629.9864335,0.307618456
Na(acac),11.0891358,0.040256519,-3.020169753,0.234435603,28.5,0.0,0.0,0.0,0.0,0.0,1.990863425,5.333577382,1693.778118,0.256207479,756.5281015,4.125077866,0.0,0.0,0.0,5.783244946,0.0,0.0,11.81123662,28.40776471,0.0,7.21884817,11.81123662,4.794537184,2.424310985,-0.040256519,-2.375216049,-1.106481481,-5.79820216,0.4,0,0,1,0.905164135,0.002555133,0.586610565,229.5812144,316.8354187,0.097967192
NaAc,10.08333333,0.144128086,-2.567708333,0.272024672,18.4,0.0,0.0,0.0,0.0,0.0,1.620335266,3.823378455,1399.239853,0.0,35.64737585,2.693713647,0.0,0.0,0.0,5.969305288,0.0,0.0,0.0,30.8320757,0.0,4.794537184,0.0,4.794537184,2.424310985,0.144128086,-1.107253086,0.0,-2.567708333,0.5,0,1,1,0.976064656,0.018102598,0.798047061,44.08467027,161.7691444,0.192236335
NaOA,11.95268862,0.607485181,-4.904399664,0.257452878,45.52380952,0.0,0.0,0.0,0.0,0.0,2.970746662,7.71192955,3127.979942,0.641624145,6964441628.0,18.25948046,38.71651662,6.372924901,0.0,5.969305288,0.0,0.0,12.10414349,30.8320757,0.0,4.794537184,12.10414349,4.794537184,2.424310985,-0.607485181,-2.102854218,-5.072923426,-4.083950454,0.833333333,0,1,1,0.999295797,0.00157507,0.975055604,619.0552583,16086.86156,0.044407214
Nd(acac)3,12.14411246,1.895381525,-6.292084751,0.469205469,32.18181818,0.0,0.0,0.0,0.0,0.0,2.759124739,7.734692377,17119.3672,3.194589578,101524842.2,10.66428462,0.0,0.0,0.0,17.34973484,0.0,0.0,35.43370985,0.0,0.0,17.57509862,35.43370985,14.38361155,0.0,-6.292084751,-12.18650694,-5.742066012,-22.36481816,0.4,0,0,3,0.709071916,0.000293111,0.718248843,2450.432366,2496.000472,0.591829818
NdTFA,11.78638535,3.109490741,-6.250455247,0.370350289,12.0,0.0,0.0,0.0,0.0,0.0,2.239044325,5.123440708,16012.46029,3.434837109,15135.93964,7.136383853,0.0,0.0,0.0,17.90791586,0.0,0.0,0.0,3.191487072,0.0,14.38361155,0.0,53.89734698,3.191487072,-6.250455247,-9.834246662,0.0,0.0,0.5,0,3,3,0.854210192,0.000194385,0.565583286,2909.598638,3165.093812,0.118516806
Ni(CO)2TPP2,15.75184429,1.313599931,-7.489213475,0.083307148,22.18604651,0.0,0.0,0.0,0.0,0.0,3.359681252,2.456075734,12411.10077,33.40217353,1226700000000000.0,12.79656115,0.0,0.0,0.0,43.9001779,0.0,0.0,181.2725612,31.82723938,12.07293852,20.82514154,181.2725612,16.44910267,0.0,-6.701907596,0.0,-60.63579227,0.0,0.0,0,0,0,0.771456518,0.000189287,0.988559197,5222.540362,8113.996526,0.69024239
Ni(Se2PBu2)2,9.001314642,1.912811791,-4.996256141,0.289221392,47.15789474,0.0,0.0,0.0,0.0,0.0,2.692280883,3.140877293,30405.34793,301.5520453,288095592.8,6.385218804,0.0,0.0,0.0,60.50251006,0.0,0.0,0.0,0.0,9.283498063,5.235908753,0.0,0.0,0.0,-7.651247166,0.0,0.0,-31.41144999,1.0,0,0,0,0.955102816,0.000542321,0.946211046,1744.744571,5572.184874,0.167628437
Ni(acac)2,11.59476199,0.728746221,-3.366042552,0.437753986,30.93333333,0.0,0.0,0.0,0.0,0.0,2.474203405,5.891044443,7403.329518,0.610934835,304534.8519,7.23755081,0.0,0.0,0.0,11.56648989,0.0,0.0,23.62247324,0.0,0.0,32.4307135,23.62247324,9.589074368,7.758764503,-0.728746221,-6.675245112,-3.118883115,-13.39524546,0.4,0,0,2,0.951214291,0.001146191,0.697911382,608.8964364,1377.351926,0.043786392
NiAc2,10.5634812,0.480231481,-2.981507818,0.383923183,21.33333333,0.0,0.0,0.0,0.0,0.0,1.997929062,3.924113467,6721.715834,0.251695168,805.165412,4.325863836,0.0,0.0,0.0,11.93861058,0.0,0.0,0.0,7.758764503,0.0,24.67194899,0.0,9.589074368,7.758764503,-0.480231481,-3.192885488,0.0,-5.963015637,0.5,0,2,2,0.994886928,0.011113436,0.906886754,81.60273419,732.7531425,0.057976347
